dep_date,airline,dep_time,duration,arr_time,price,source,destination,dateofbooking,stops
19/02/2022,Go First ,05:45,1h 35m,07:20,"5,039",BLR,BOM,13/02/2022,
19/02/2022,Vistara ,06:40,1h 35m,08:15,"5,438",BLR,BOM,13/02/2022,
19/02/2022,Go First ,08:10,1h 40m,09:50,"5,039",BLR,BOM,13/02/2022,
19/02/2022,Go First ,10:00,1h 40m,11:40,"5,039",BLR,BOM,13/02/2022,
19/02/2022,Vistara ,08:30,1h 45m,10:15,"5,438",BLR,BOM,13/02/2022,
19/02/2022,Air India ,06:45,1h 50m,08:35,"5,179",BLR,BOM,13/02/2022,
19/02/2022,IndiGo ,07:00,1h 50m,08:50,"5,178",BLR,BOM,13/02/2022,
19/02/2022,Vistara ,09:30,1h 55m,11:25,"6,048",BLR,BOM,13/02/2022,
19/02/2022,IndiGo ,08:05,1h 50m,09:55,"9,168",BLR,BOM,13/02/2022,
19/02/2022,IndiGo ,12:40,1h 50m,14:30,"10,743",BLR,BOM,13/02/2022,
19/02/2022,Go First ,18:00,1h 40m,19:40,"4,965",BOM,BLR,13/02/2022,
19/02/2022,Go First ,21:00,1h 45m,22:45,"4,965",BOM,BLR,13/02/2022,
19/02/2022,Go First ,22:50,1h 45m,00:35,"4,965",BOM,BLR,13/02/2022,
19/02/2022,AirAsia India ,20:10,1h 55m,22:05,"4,639",BOM,BLR,13/02/2022,
19/02/2022,AirAsia India ,21:20,1h 55m,23:15,"4,639",BOM,BLR,13/02/2022,
19/02/2022,IndiGo ,20:30,1h 45m,22:15,"5,103",BOM,BLR,13/02/2022,
19/02/2022,IndiGo ,17:10,1h 45m,18:55,"5,103",BOM,BLR,13/02/2022,
19/02/2022,IndiGo ,18:50,1h 45m,20:35,"5,103",BOM,BLR,13/02/2022,
19/02/2022,Vistara ,17:30,1h 45m,19:15,"5,362",BOM,BLR,13/02/2022,
19/02/2022,Vistara ,19:10,1h 45m,20:55,"5,362",BOM,BLR,13/02/2022,
19/02/2022,Vistara ,16:00,1h 45m,17:45,"5,473",BOM,BLR,13/02/2022,
19/02/2022,Vistara ,21:00,1h 50m,22:50,"5,362",BOM,BLR,13/02/2022,
20/02/2022,Go First ,06:05,1h 35m,07:40,"5,011",BOM,BLR,13/02/2022,
20/02/2022,Go First ,14:35,1h 35m,16:10,"5,011",BOM,BLR,13/02/2022,
20/02/2022,IndiGo ,08:30,1h 35m,10:05,"5,103",BOM,BLR,13/02/2022,
20/02/2022,Go First ,12:30,1h 40m,14:10,"5,011",BOM,BLR,13/02/2022,
20/02/2022,IndiGo ,10:15,1h 40m,11:55,"5,103",BOM,BLR,13/02/2022,
20/02/2022,AirAsia India ,13:05,1h 40m,14:45,"5,104",BOM,BLR,13/02/2022,
20/02/2022,Vistara ,09:05,1h 40m,10:45,"5,362",BOM,BLR,13/02/2022,
20/02/2022,IndiGo ,09:30,1h 50m,11:20,"5,103",BOM,BLR,13/02/2022,
20/02/2022,Vistara ,07:00,1h 50m,08:50,"5,362",BOM,BLR,13/02/2022,
20/02/2022,IndiGo ,06:55,1h 35m,08:30,"6,048",BOM,BLR,13/02/2022,
20/02/2022,IndiGo ,14:20,1h 45m,16:05,"8,463",BOM,BLR,13/02/2022,
20/02/2022,Go First ,19:00,1h 40m,20:40,"5,085",BLR,BOM,13/02/2022,
20/02/2022,AirAsia India ,22:45,1h 50m,00:35,"4,700",BLR,BOM,13/02/2022,
20/02/2022,AirAsia India ,18:50,1h 45m,20:35,"5,179",BLR,BOM,13/02/2022,
20/02/2022,Vistara ,19:00,1h 45m,20:45,"5,438",BLR,BOM,13/02/2022,
20/02/2022,Vistara ,21:40,1h 45m,23:25,"5,438",BLR,BOM,13/02/2022,
20/02/2022,Go First ,20:00,1h 50m,21:50,"5,085",BLR,BOM,13/02/2022,
20/02/2022,Vistara ,18:25,1h 50m,20:15,"5,438",BLR,BOM,13/02/2022,
20/02/2022,IndiGo ,18:00,1h 50m,19:50,"5,283",BLR,BOM,13/02/2022,
20/02/2022,Go First ,22:00,1h 55m,23:55,"5,085",BLR,BOM,13/02/2022,
20/02/2022,Vistara ,19:55,1h 55m,21:50,"5,438",BLR,BOM,13/02/2022,
20/02/2022,Air India ,19:10,1h 55m,21:05,"5,494",BLR,BOM,13/02/2022,
20/02/2022,IndiGo ,19:35,2h,21:35,"5,178",BLR,BOM,13/02/2022,
20/02/2022,IndiGo ,21:15,2h,23:15,"5,703",BLR,BOM,13/02/2022,
20/02/2022,IndiGo ,16:50,1h 45m,18:35,"6,858",BLR,BOM,13/02/2022,
20/02/2022,SpiceJet ,05:55,1h 20m,07:15,"5,177",BLR,BOM,13/02/2022,
20/02/2022,AirAsia India ,05:35,1h 40m,07:15,"4,700",BLR,BOM,13/02/2022,
20/02/2022,Vistara ,06:40,1h 35m,08:15,"5,438",BLR,BOM,13/02/2022,
20/02/2022,Vistara ,09:30,1h 55m,11:25,"5,549",BLR,BOM,13/02/2022,
20/02/2022,Go First ,18:00,1h 40m,19:40,"5,011",BOM,BLR,13/02/2022,
20/02/2022,Go First ,21:00,1h 45m,22:45,"5,011",BOM,BLR,13/02/2022,
20/02/2022,Go First ,22:50,1h 45m,00:35,"5,011",BOM,BLR,13/02/2022,
20/02/2022,AirAsia India ,20:10,1h 55m,22:05,"4,639",BOM,BLR,13/02/2022,
20/02/2022,AirAsia India ,21:20,1h 55m,23:15,"4,639",BOM,BLR,13/02/2022,
20/02/2022,IndiGo ,17:10,1h 45m,18:55,"7,518",BOM,BLR,13/02/2022,
20/02/2022,IndiGo ,20:30,1h 45m,22:15,"8,463",BOM,BLR,13/02/2022,
20/02/2022,IndiGo ,18:50,1h 45m,20:35,"9,093",BOM,BLR,13/02/2022,
21/02/2022,Air India ,09:30,1h 40m,11:10,"2,132",BOM,BLR,13/02/2022,
21/02/2022,Go First ,14:35,1h 35m,16:10,"2,122",BOM,BLR,13/02/2022,
21/02/2022,Vistara ,09:05,1h 40m,10:45,"2,268",BOM,BLR,13/02/2022,
21/02/2022,Go First ,12:30,1h 40m,14:10,"2,122",BOM,BLR,13/02/2022,
21/02/2022,AirAsia India ,13:05,1h 40m,14:45,"2,124",BOM,BLR,13/02/2022,
21/02/2022,IndiGo ,14:20,1h 45m,16:05,"2,124",BOM,BLR,13/02/2022,
21/02/2022,IndiGo ,08:30,1h 35m,10:05,"2,335",BOM,BLR,13/02/2022,
21/02/2022,Vistara ,06:00,1h 50m,07:50,"2,268",BOM,BLR,13/02/2022,
21/02/2022,Vistara ,07:00,1h 50m,08:50,"2,268",BOM,BLR,13/02/2022,
21/02/2022,IndiGo ,09:30,1h 50m,11:20,"2,124",BOM,BLR,13/02/2022,
21/02/2022,IndiGo ,06:55,1h 35m,08:30,"3,490",BOM,BLR,13/02/2022,
21/02/2022,Go First ,06:05,1h 35m,07:40,"3,690",BOM,BLR,13/02/2022,
21/02/2022,Go First ,19:00,1h 40m,20:40,"2,199",BLR,BOM,13/02/2022,
21/02/2022,Vistara ,19:00,1h 45m,20:45,"2,288",BLR,BOM,13/02/2022,
21/02/2022,Vistara ,21:40,1h 45m,23:25,"2,288",BLR,BOM,13/02/2022,
21/02/2022,AirAsia India ,22:45,1h 50m,00:35,"2,085",BLR,BOM,13/02/2022,
21/02/2022,AirAsia India ,18:50,1h 45m,20:35,"2,201",BLR,BOM,13/02/2022,
21/02/2022,Vistara ,18:25,1h 50m,20:15,"2,288",BLR,BOM,13/02/2022,
21/02/2022,Air India ,19:10,1h 55m,21:05,"2,208",BLR,BOM,13/02/2022,
21/02/2022,IndiGo ,18:00,1h 50m,19:50,"2,201",BLR,BOM,13/02/2022,
21/02/2022,Vistara ,19:55,1h 55m,21:50,"2,288",BLR,BOM,13/02/2022,
21/02/2022,Go First ,20:00,1h 50m,21:50,"2,199",BLR,BOM,13/02/2022,
21/02/2022,IndiGo ,16:50,1h 45m,18:35,"2,309",BLR,BOM,13/02/2022,
21/02/2022,Go First ,22:00,1h 55m,23:55,"2,199",BLR,BOM,13/02/2022,
21/02/2022,IndiGo ,21:15,2h,23:15,"2,201",BLR,BOM,13/02/2022,
21/02/2022,IndiGo ,19:35,2h,21:35,"2,201",BLR,BOM,13/02/2022,
21/02/2022,Vistara ,06:40,1h 35m,08:15,"2,288",BLR,BOM,13/02/2022,
21/02/2022,AirAsia India ,05:35,1h 40m,07:15,"2,085",BLR,BOM,13/02/2022,
21/02/2022,Vistara ,08:30,1h 45m,10:15,"2,288",BLR,BOM,13/02/2022,
21/02/2022,Air India ,06:45,1h 50m,08:35,"2,208",BLR,BOM,13/02/2022,
21/02/2022,IndiGo ,07:00,1h 50m,08:50,"2,201",BLR,BOM,13/02/2022,
21/02/2022,Vistara ,09:30,1h 55m,11:25,"2,288",BLR,BOM,13/02/2022,
21/02/2022,IndiGo ,08:05,1h 50m,09:55,"2,414",BLR,BOM,13/02/2022,
21/02/2022,IndiGo ,12:40,1h 50m,14:30,"2,729",BLR,BOM,13/02/2022,
21/02/2022,Air India ,16:45,1h 45m,18:30,"2,132",BOM,BLR,13/02/2022,
21/02/2022,Go First ,18:00,1h 40m,19:40,"2,122",BOM,BLR,13/02/2022,
21/02/2022,Vistara ,16:00,1h 45m,17:45,"2,268",BOM,BLR,13/02/2022,
21/02/2022,Vistara ,17:30,1h 45m,19:15,"2,268",BOM,BLR,13/02/2022,
21/02/2022,Vistara ,19:10,1h 45m,20:55,"2,268",BOM,BLR,13/02/2022,
21/02/2022,IndiGo ,18:50,1h 45m,20:35,"2,124",BOM,BLR,13/02/2022,
21/02/2022,IndiGo ,17:10,1h 45m,18:55,"2,124",BOM,BLR,13/02/2022,
21/02/2022,Go First ,21:00,1h 45m,22:45,"2,122",BOM,BLR,13/02/2022,
21/02/2022,Vistara ,21:00,1h 50m,22:50,"2,268",BOM,BLR,13/02/2022,
21/02/2022,IndiGo ,20:30,1h 45m,22:15,"3,070",BOM,BLR,13/02/2022,
21/02/2022,Go First ,22:50,1h 45m,00:35,"3,690",BOM,BLR,13/02/2022,
22/02/2022,Air India ,09:30,1h 40m,11:10,"2,132",BOM,BLR,13/02/2022,
22/02/2022,IndiGo ,08:30,1h 35m,10:05,"2,124",BOM,BLR,13/02/2022,
22/02/2022,Go First ,06:05,1h 35m,07:40,"2,124",BOM,BLR,13/02/2022,
22/02/2022,Go First ,14:35,1h 35m,16:10,"2,124",BOM,BLR,13/02/2022,
22/02/2022,Vistara ,09:05,1h 40m,10:45,"2,268",BOM,BLR,13/02/2022,
22/02/2022,IndiGo ,10:15,1h 40m,11:55,"2,124",BOM,BLR,13/02/2022,
22/02/2022,Go First ,12:30,1h 40m,14:10,"2,124",BOM,BLR,13/02/2022,
22/02/2022,AirAsia India ,13:05,1h 40m,14:45,"2,124",BOM,BLR,13/02/2022,
22/02/2022,IndiGo ,06:55,1h 35m,08:30,"2,230",BOM,BLR,13/02/2022,
22/02/2022,IndiGo ,14:20,1h 45m,16:05,"2,124",BOM,BLR,13/02/2022,
22/02/2022,Vistara ,06:00,1h 50m,07:50,"2,268",BOM,BLR,13/02/2022,
22/02/2022,Vistara ,07:00,1h 50m,08:50,"2,268",BOM,BLR,13/02/2022,
22/02/2022,IndiGo ,09:30,1h 50m,11:20,"2,124",BOM,BLR,13/02/2022,
22/02/2022,Go First ,19:00,1h 40m,20:40,"2,199",BLR,BOM,13/02/2022,
22/02/2022,Vistara ,19:00,1h 45m,20:45,"2,288",BLR,BOM,13/02/2022,
22/02/2022,Vistara ,21:40,1h 45m,23:25,"2,288",BLR,BOM,13/02/2022,
22/02/2022,AirAsia India ,18:50,1h 45m,20:35,"2,201",BLR,BOM,13/02/2022,
22/02/2022,AirAsia India ,22:45,1h 50m,00:35,"2,085",BLR,BOM,13/02/2022,
22/02/2022,Vistara ,18:25,1h 50m,20:15,"2,288",BLR,BOM,13/02/2022,
22/02/2022,Air India ,19:10,1h 55m,21:05,"2,208",BLR,BOM,13/02/2022,
22/02/2022,Go First ,20:00,1h 50m,21:50,"2,199",BLR,BOM,13/02/2022,
22/02/2022,Vistara ,19:55,1h 55m,21:50,"2,288",BLR,BOM,13/02/2022,
22/02/2022,IndiGo ,16:50,1h 45m,18:35,"2,414",BLR,BOM,13/02/2022,
22/02/2022,IndiGo ,18:00,1h 50m,19:50,"2,309",BLR,BOM,13/02/2022,
22/02/2022,Go First ,22:00,1h 55m,23:55,"2,199",BLR,BOM,13/02/2022,
22/02/2022,IndiGo ,19:35,2h,21:35,"2,201",BLR,BOM,13/02/2022,
22/02/2022,IndiGo ,21:15,2h,23:15,"2,201",BLR,BOM,13/02/2022,
22/02/2022,Vistara ,06:40,1h 35m,08:15,"2,288",BLR,BOM,13/02/2022,
22/02/2022,Go First ,05:45,1h 35m,07:20,"2,199",BLR,BOM,13/02/2022,
22/02/2022,AirAsia India ,05:35,1h 40m,07:15,"2,085",BLR,BOM,13/02/2022,
22/02/2022,Go First ,08:10,1h 40m,09:50,"2,199",BLR,BOM,13/02/2022,
22/02/2022,Go First ,10:00,1h 40m,11:40,"2,199",BLR,BOM,13/02/2022,
22/02/2022,Vistara ,08:30,1h 45m,10:15,"2,288",BLR,BOM,13/02/2022,
22/02/2022,Air India ,06:45,1h 50m,08:35,"2,208",BLR,BOM,13/02/2022,
22/02/2022,IndiGo ,08:05,1h 50m,09:55,"2,201",BLR,BOM,13/02/2022,
22/02/2022,IndiGo ,07:00,1h 50m,08:50,"2,201",BLR,BOM,13/02/2022,
22/02/2022,Vistara ,09:30,1h 55m,11:25,"2,288",BLR,BOM,13/02/2022,
22/02/2022,IndiGo ,12:40,1h 50m,14:30,"2,309",BLR,BOM,13/02/2022,
22/02/2022,SpiceJet ,05:55,1h 20m,07:15,"5,177",BLR,BOM,13/02/2022,
22/02/2022,Air India ,16:45,1h 45m,18:30,"2,132",BOM,BLR,13/02/2022,
22/02/2022,Go First ,18:00,1h 40m,19:40,"2,124",BOM,BLR,13/02/2022,
22/02/2022,Vistara ,16:00,1h 45m,17:45,"2,268",BOM,BLR,13/02/2022,
22/02/2022,Vistara ,17:30,1h 45m,19:15,"2,268",BOM,BLR,13/02/2022,
22/02/2022,Vistara ,19:10,1h 45m,20:55,"2,268",BOM,BLR,13/02/2022,
22/02/2022,Go First ,21:00,1h 45m,22:45,"2,124",BOM,BLR,13/02/2022,
22/02/2022,Go First ,22:50,1h 45m,00:35,"2,124",BOM,BLR,13/02/2022,
22/02/2022,Vistara ,21:00,1h 50m,22:50,"2,268",BOM,BLR,13/02/2022,
23/02/2022,Air India ,09:30,1h 40m,11:10,"2,132",BOM,BLR,13/02/2022,
23/02/2022,IndiGo ,06:55,1h 35m,08:30,"2,124",BOM,BLR,13/02/2022,
23/02/2022,IndiGo ,08:30,1h 35m,10:05,"2,124",BOM,BLR,13/02/2022,
23/02/2022,Go First ,06:05,1h 35m,07:40,"2,124",BOM,BLR,13/02/2022,
23/02/2022,Go First ,14:35,1h 35m,16:10,"2,124",BOM,BLR,13/02/2022,
23/02/2022,Vistara ,09:05,1h 40m,10:45,"2,268",BOM,BLR,13/02/2022,
23/02/2022,AirAsia India ,13:05,1h 40m,14:45,"2,124",BOM,BLR,13/02/2022,
23/02/2022,Go First ,12:30,1h 40m,14:10,"2,124",BOM,BLR,13/02/2022,
23/02/2022,IndiGo ,14:20,1h 45m,16:05,"2,124",BOM,BLR,13/02/2022,
23/02/2022,Vistara ,06:00,1h 50m,07:50,"2,268",BOM,BLR,13/02/2022,
23/02/2022,Vistara ,07:00,1h 50m,08:50,"2,268",BOM,BLR,13/02/2022,
23/02/2022,IndiGo ,09:30,1h 50m,11:20,"2,124",BOM,BLR,13/02/2022,
23/02/2022,Go First ,19:00,1h 40m,20:40,"2,199",BLR,BOM,13/02/2022,
23/02/2022,Vistara ,19:00,1h 45m,20:45,"2,288",BLR,BOM,13/02/2022,
23/02/2022,Vistara ,21:40,1h 45m,23:25,"2,288",BLR,BOM,13/02/2022,
23/02/2022,Vistara ,18:25,1h 50m,20:15,"2,288",BLR,BOM,13/02/2022,
23/02/2022,Air India ,19:10,1h 55m,21:05,"2,208",BLR,BOM,13/02/2022,
23/02/2022,IndiGo ,18:00,1h 50m,19:50,"2,201",BLR,BOM,13/02/2022,
23/02/2022,Vistara ,19:55,1h 55m,21:50,"2,288",BLR,BOM,13/02/2022,
23/02/2022,Go First ,20:00,1h 50m,21:50,"2,199",BLR,BOM,13/02/2022,
23/02/2022,IndiGo ,16:50,1h 45m,18:35,"2,414",BLR,BOM,13/02/2022,
23/02/2022,Go First ,22:00,1h 55m,23:55,"2,199",BLR,BOM,13/02/2022,
23/02/2022,IndiGo ,19:35,2h,21:35,"2,201",BLR,BOM,13/02/2022,
23/02/2022,IndiGo ,21:15,2h,23:15,"2,201",BLR,BOM,13/02/2022,
23/02/2022,Vistara ,06:40,1h 35m,08:15,"2,288",BLR,BOM,13/02/2022,
23/02/2022,AirAsia India ,05:35,1h 40m,07:15,"2,085",BLR,BOM,13/02/2022,
23/02/2022,Go First ,05:45,1h 35m,07:20,"2,199",BLR,BOM,13/02/2022,
23/02/2022,Go First ,08:10,1h 40m,09:50,"2,199",BLR,BOM,13/02/2022,
23/02/2022,Go First ,10:00,1h 40m,11:40,"2,199",BLR,BOM,13/02/2022,
23/02/2022,Vistara ,08:30,1h 45m,10:15,"2,288",BLR,BOM,13/02/2022,
23/02/2022,Air India ,06:45,1h 50m,08:35,"2,208",BLR,BOM,13/02/2022,
23/02/2022,IndiGo ,07:00,1h 50m,08:50,"2,201",BLR,BOM,13/02/2022,
23/02/2022,Vistara ,09:30,1h 55m,11:25,"2,288",BLR,BOM,13/02/2022,
23/02/2022,IndiGo ,12:40,1h 50m,14:30,"2,309",BLR,BOM,13/02/2022,
23/02/2022,IndiGo ,08:05,1h 50m,09:55,"2,309",BLR,BOM,13/02/2022,
23/02/2022,Air India ,16:45,1h 45m,18:30,"2,132",BOM,BLR,13/02/2022,
23/02/2022,Go First ,18:00,1h 40m,19:40,"2,124",BOM,BLR,13/02/2022,
23/02/2022,Vistara ,16:00,1h 45m,17:45,"2,268",BOM,BLR,13/02/2022,
23/02/2022,Vistara ,17:30,1h 45m,19:15,"2,268",BOM,BLR,13/02/2022,
23/02/2022,Vistara ,19:10,1h 45m,20:55,"2,268",BOM,BLR,13/02/2022,
23/02/2022,IndiGo ,17:10,1h 45m,18:55,"2,124",BOM,BLR,13/02/2022,
23/02/2022,IndiGo ,18:50,1h 45m,20:35,"2,124",BOM,BLR,13/02/2022,
23/02/2022,IndiGo ,20:30,1h 45m,22:15,"2,124",BOM,BLR,13/02/2022,
23/02/2022,Go First ,21:00,1h 45m,22:45,"2,124",BOM,BLR,13/02/2022,
23/02/2022,Go First ,22:50,1h 45m,00:35,"2,124",BOM,BLR,13/02/2022,
23/02/2022,Vistara ,21:00,1h 50m,22:50,"2,268",BOM,BLR,13/02/2022,
23/02/2022,AirAsia India ,20:10,1h 55m,22:05,"2,010",BOM,BLR,13/02/2022,
23/02/2022,AirAsia India ,21:20,1h 55m,23:15,"2,010",BOM,BLR,13/02/2022,
24/02/2022,Air India ,09:30,1h 40m,11:10,"2,132",BOM,BLR,13/02/2022,
24/02/2022,IndiGo ,08:30,1h 35m,10:05,"2,124",BOM,BLR,13/02/2022,
24/02/2022,IndiGo ,06:55,1h 35m,08:30,"2,124",BOM,BLR,13/02/2022,
24/02/2022,Go First ,06:05,1h 35m,07:40,"2,124",BOM,BLR,13/02/2022,
24/02/2022,Go First ,14:35,1h 35m,16:10,"2,124",BOM,BLR,13/02/2022,
24/02/2022,Vistara ,09:05,1h 40m,10:45,"2,268",BOM,BLR,13/02/2022,
24/02/2022,IndiGo ,10:15,1h 40m,11:55,"2,124",BOM,BLR,13/02/2022,
24/02/2022,AirAsia India ,13:05,1h 40m,14:45,"2,124",BOM,BLR,13/02/2022,
24/02/2022,Go First ,12:30,1h 40m,14:10,"2,124",BOM,BLR,13/02/2022,
24/02/2022,Vistara ,06:00,1h 50m,07:50,"2,268",BOM,BLR,13/02/2022,
24/02/2022,Vistara ,07:00,1h 50m,08:50,"2,268",BOM,BLR,13/02/2022,
24/02/2022,IndiGo ,09:30,1h 50m,11:20,"2,124",BOM,BLR,13/02/2022,
24/02/2022,IndiGo ,14:20,1h 45m,16:05,"2,230",BOM,BLR,13/02/2022,
24/02/2022,Go First ,19:00,1h 40m,20:40,"2,201",BLR,BOM,13/02/2022,
24/02/2022,Vistara ,19:00,1h 45m,20:45,"2,288",BLR,BOM,13/02/2022,
24/02/2022,Vistara ,21:40,1h 45m,23:25,"2,288",BLR,BOM,13/02/2022,
24/02/2022,AirAsia India ,18:50,1h 45m,20:35,"2,201",BLR,BOM,13/02/2022,
24/02/2022,AirAsia India ,22:45,1h 50m,00:35,"2,085",BLR,BOM,13/02/2022,
24/02/2022,Vistara ,18:25,1h 50m,20:15,"2,288",BLR,BOM,13/02/2022,
24/02/2022,IndiGo ,16:50,1h 45m,18:35,"2,309",BLR,BOM,13/02/2022,
24/02/2022,IndiGo ,18:00,1h 50m,19:50,"2,201",BLR,BOM,13/02/2022,
24/02/2022,Go First ,20:00,1h 50m,21:50,"2,201",BLR,BOM,13/02/2022,
24/02/2022,Vistara ,19:55,1h 55m,21:50,"2,288",BLR,BOM,13/02/2022,
24/02/2022,Go First ,22:00,1h 55m,23:55,"2,201",BLR,BOM,13/02/2022,
24/02/2022,IndiGo ,19:35,2h,21:35,"2,201",BLR,BOM,13/02/2022,
24/02/2022,IndiGo ,21:15,2h,23:15,"2,201",BLR,BOM,13/02/2022,
24/02/2022,Vistara ,06:40,1h 35m,08:15,"2,288",BLR,BOM,13/02/2022,
24/02/2022,Go First ,05:45,1h 35m,07:20,"2,201",BLR,BOM,13/02/2022,
24/02/2022,AirAsia India ,05:35,1h 40m,07:15,"2,085",BLR,BOM,13/02/2022,
24/02/2022,Go First ,08:10,1h 40m,09:50,"2,201",BLR,BOM,13/02/2022,
24/02/2022,Go First ,10:00,1h 40m,11:40,"2,201",BLR,BOM,13/02/2022,
24/02/2022,Vistara ,08:30,1h 45m,10:15,"2,288",BLR,BOM,13/02/2022,
24/02/2022,Air India ,06:45,1h 50m,08:35,"2,208",BLR,BOM,13/02/2022,
24/02/2022,IndiGo ,07:00,1h 50m,08:50,"2,201",BLR,BOM,13/02/2022,
24/02/2022,Vistara ,09:30,1h 55m,11:25,"2,288",BLR,BOM,13/02/2022,
24/02/2022,IndiGo ,12:40,1h 50m,14:30,"2,309",BLR,BOM,13/02/2022,
24/02/2022,IndiGo ,08:05,1h 50m,09:55,"2,309",BLR,BOM,13/02/2022,
24/02/2022,SpiceJet ,05:00,1h 20m,06:20,"5,177",BLR,BOM,13/02/2022,
24/02/2022,Vistara ,16:00,1h 45m,17:45,"2,268",BOM,BLR,13/02/2022,
24/02/2022,Vistara ,17:30,1h 45m,19:15,"2,268",BOM,BLR,13/02/2022,
24/02/2022,Vistara ,19:10,1h 45m,20:55,"2,268",BOM,BLR,13/02/2022,
24/02/2022,Vistara ,21:00,1h 50m,22:50,"2,268",BOM,BLR,13/02/2022,
24/02/2022,IndiGo ,20:30,1h 45m,22:15,"2,230",BOM,BLR,13/02/2022,
25/02/2022,Air India ,09:30,1h 40m,11:10,"2,132",BOM,BLR,13/02/2022,
25/02/2022,IndiGo ,08:30,1h 35m,10:05,"2,124",BOM,BLR,13/02/2022,
25/02/2022,Go First ,06:05,1h 35m,07:40,"2,124",BOM,BLR,13/02/2022,
25/02/2022,Go First ,14:35,1h 35m,16:10,"2,124",BOM,BLR,13/02/2022,
25/02/2022,Vistara ,09:05,1h 40m,10:45,"2,268",BOM,BLR,13/02/2022,
25/02/2022,AirAsia India ,13:05,1h 40m,14:45,"2,124",BOM,BLR,13/02/2022,
25/02/2022,Go First ,12:30,1h 40m,14:10,"2,124",BOM,BLR,13/02/2022,
25/02/2022,IndiGo ,06:55,1h 35m,08:30,"2,230",BOM,BLR,13/02/2022,
25/02/2022,Vistara ,06:00,1h 50m,07:50,"2,268",BOM,BLR,13/02/2022,
25/02/2022,Vistara ,07:00,1h 50m,08:50,"2,268",BOM,BLR,13/02/2022,
25/02/2022,IndiGo ,09:30,1h 50m,11:20,"2,124",BOM,BLR,13/02/2022,
25/02/2022,IndiGo ,14:20,1h 45m,16:05,"2,230",BOM,BLR,13/02/2022,
25/02/2022,Go First ,19:00,1h 40m,20:40,"2,199",BLR,BOM,13/02/2022,
25/02/2022,Vistara ,19:00,1h 45m,20:45,"2,288",BLR,BOM,13/02/2022,
25/02/2022,Vistara ,21:40,1h 45m,23:25,"2,288",BLR,BOM,13/02/2022,
25/02/2022,AirAsia India ,22:45,1h 50m,00:35,"2,085",BLR,BOM,13/02/2022,
25/02/2022,AirAsia India ,18:50,1h 45m,20:35,"2,201",BLR,BOM,13/02/2022,
25/02/2022,Vistara ,18:25,1h 50m,20:15,"2,288",BLR,BOM,13/02/2022,
25/02/2022,Air India ,19:10,1h 55m,21:05,"2,208",BLR,BOM,13/02/2022,
25/02/2022,IndiGo ,18:00,1h 50m,19:50,"2,201",BLR,BOM,13/02/2022,
25/02/2022,Vistara ,19:55,1h 55m,21:50,"2,288",BLR,BOM,13/02/2022,
25/02/2022,Go First ,20:00,1h 50m,21:50,"2,199",BLR,BOM,13/02/2022,
25/02/2022,IndiGo ,16:50,1h 45m,18:35,"2,309",BLR,BOM,13/02/2022,
25/02/2022,Go First ,22:00,1h 55m,23:55,"2,199",BLR,BOM,13/02/2022,
25/02/2022,IndiGo ,21:15,2h,23:15,"2,201",BLR,BOM,13/02/2022,
25/02/2022,IndiGo ,19:35,2h,21:35,"2,309",BLR,BOM,13/02/2022,
25/02/2022,Vistara ,06:40,1h 35m,08:15,"2,288",BLR,BOM,13/02/2022,
25/02/2022,Go First ,05:45,1h 35m,07:20,"2,199",BLR,BOM,13/02/2022,
25/02/2022,Go First ,08:10,1h 40m,09:50,"2,199",BLR,BOM,13/02/2022,
25/02/2022,Go First ,10:00,1h 40m,11:40,"2,199",BLR,BOM,13/02/2022,
25/02/2022,Vistara ,08:30,1h 45m,10:15,"2,288",BLR,BOM,13/02/2022,
25/02/2022,Air India ,06:45,1h 50m,08:35,"2,208",BLR,BOM,13/02/2022,
25/02/2022,IndiGo ,07:00,1h 50m,08:50,"2,201",BLR,BOM,13/02/2022,
25/02/2022,Vistara ,09:30,1h 55m,11:25,"2,288",BLR,BOM,13/02/2022,
25/02/2022,IndiGo ,12:40,1h 50m,14:30,"2,309",BLR,BOM,13/02/2022,
25/02/2022,IndiGo ,08:05,1h 50m,09:55,"2,572",BLR,BOM,13/02/2022,
25/02/2022,Air India ,16:45,1h 45m,18:30,"2,132",BOM,BLR,13/02/2022,
25/02/2022,Go First ,18:00,1h 40m,19:40,"2,124",BOM,BLR,13/02/2022,
25/02/2022,Vistara ,16:00,1h 45m,17:45,"2,268",BOM,BLR,13/02/2022,
25/02/2022,Vistara ,17:30,1h 45m,19:15,"2,268",BOM,BLR,13/02/2022,
25/02/2022,Vistara ,19:10,1h 45m,20:55,"2,268",BOM,BLR,13/02/2022,
25/02/2022,IndiGo ,17:10,1h 45m,18:55,"2,124",BOM,BLR,13/02/2022,
25/02/2022,IndiGo ,18:50,1h 45m,20:35,"2,124",BOM,BLR,13/02/2022,
25/02/2022,IndiGo ,20:30,1h 45m,22:15,"2,124",BOM,BLR,13/02/2022,
25/02/2022,Go First ,21:00,1h 45m,22:45,"2,124",BOM,BLR,13/02/2022,
25/02/2022,Go First ,22:50,1h 45m,00:35,"2,124",BOM,BLR,13/02/2022,
25/02/2022,Vistara ,21:00,1h 50m,22:50,"2,268",BOM,BLR,13/02/2022,
26/02/2022,Air India ,09:30,1h 40m,11:10,"2,132",BOM,BLR,13/02/2022,
