dep_date,airline,station,time,duration,stops,price,source,destination,dateofbooking
"Wed, 16 Mar",AirAsia (India),BOM - BLR,07:20 - 23:35, 16h 15m ,1 stop,"₹ 9,200",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,05:20 - 14:55, 9h 35m ,3 stops,"₹ 21,115",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,21:30 - 08:55, 11h 25m ,1 stop,"₹ 17,946",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Go First,BOM - BLR,19:15 - 09:45, 14h 30m ,1 stop,"₹ 13,536",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,17:35 - 23:20, 5h 45m ,1 stop,"₹ 28,938",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,07:05 - 00:10, 17h 5m ,2 stops,"₹ 9,539",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Go First,BOM - BLR,05:45 - 16:50, 11h 5m ,1 stop,"₹ 21,726",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,06:30 - 19:30, 13h ,2 stops,"₹ 19,600",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,06:00 - 23:20, 17h 20m ,1 stop,"₹ 12,764",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,21:00 - 08:55, 11h 55m ,2 stops,"₹ 22,342",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",AirAsia (India),BOM - BLR,04:45 - 20:55, 16h 10m ,2 stops,"₹ 15,396",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",SpiceJet,BOM - BLR,15:30 - 09:00, 17h 30m ,1 stop,"₹ 13,647",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,06:10 - 20:50, 14h 40m ,1 stop,"₹ 18,625",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,16:45 - 11:40, 18h 55m ,2 stops,"₹ 12,523",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",AirAsia (India),BOM - BLR,21:45 - 10:40, 12h 55m ,1 stop,"₹ 23,026",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,06:00 - 16:00, 10h ,2 stops,"₹ 28,566",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,08:10 - 00:10, 16h ,2 stops,"₹ 19,998",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,07:00 - 16:15, 9h 15m ,1 stop,"₹ 32,080",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,06:10 - 01:50, 19h 40m ,1 stop,"₹ 14,853",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,15:35 - 11:40, 20h 5m ,3 stops,"₹ 14,140",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,10:00 - 16:15, 6h 15m ,1 stop,"₹ 38,653",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,08:45 - 19:30, 10h 45m ,2 stops,"₹ 31,263",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,07:30 - 19:30, 12h ,2 stops,"₹ 29,189",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",SpiceJet,BOM - BLR,11:35 - 09:00, 21h 25m ,1 stop,"₹ 13,647",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,09:25 - 20:05, 10h 40m ,2 stops,"₹ 32,409",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,12:15 - 08:40, 20h 25m ,2 stops,"₹ 17,836",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,07:30 - 16:00, 8h 30m ,2 stops,"₹ 38,560",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,08:15 - 20:05, 11h 50m ,2 stops,"₹ 33,237",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,10:25 - 19:30, 9h 5m ,2 stops,"₹ 38,608",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,05:20 - 22:15, 16h 55m ,2 stops,"₹ 25,403",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Multiple Airlines,BOM - BLR,18:55 - 16:50, 21h 55m ,1 stop,"₹ 17,728",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,21:00 - 22:30+1, 25h 30m ,1 stop,"₹ 11,775",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,14:00 - 08:40, 18h 40m ,2 stops,"₹ 24,982",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,21:00 - 17:00, 20h ,2 stops,"₹ 23,559",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,11:10 - 08:55, 21h 45m ,2 stops,"₹ 22,063",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Mahfooz Aviation (Gambia) Ltd.,BOM - BLR,19:30 - 20:55+1, 25h 25m ,1 stop,"₹ 18,351",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,17:20 - 17:00, 23h 40m ,2 stops,"₹ 23,548",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,16:05 - 18:15+1, 26h 10m ,1 stop,"₹ 20,431",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,20:15 - 22:15+1, 26h ,1 stop,"₹ 25,095",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,11:55 - 18:15+1, 30h 20m ,2 stops,"₹ 20,141",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,07:05 - 01:50, 18h 45m ,3 stops,"₹ 41,656",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,14:40 - 08:50, 18h 10m ,2 stops,"₹ 43,259",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,14:20 - 00:10+1, 33h 50m ,2 stops,"₹ 19,552",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,07:00 - 20:50, 13h 50m ,3 stops,"₹ 54,238",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Vistara,BOM - BLR,06:00 - 18:15+1, 36h 15m ,2 stops,"₹ 18,802",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,07:05 - 22:15, 15h 10m ,3 stops,"₹ 55,935",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,09:50 - 00:10+1, 38h 20m ,3 stops,"₹ 20,182",Mumbai - BOM,Bengaluru - BLR,15/03/2022
"Wed, 16 Mar",Air India,BOM - BLR,05:05 - 22:15+1, 45h 50m ,3 stops,"₹ 15,198",Mumbai - BOM,Bengaluru - BLR,15/03/2022
